,Open,High,Low,Close,Adj Close,Volume,Returns,Daily_Return,Typical_Price,Typical_Price_Return,Volume_Log,Volume_Differencing,Volume_Differencing_10,Volumne_Percent_Change,MA_5,Volumne_MA_200,Close_EMA_50,Momentum_AwesomeOscillatorIndicator,Momentum_KAMA,Momentum_PercentagePVolumneOscillator,Momentum_ROC,Momentum_RSI,Momentum_StochRSIIndicator,Momentum_TSIIndicator,Trend_ADX,Trend_AroonIndicator,Trend_CCI,Trend_DPO,Trend_EMA,Trend_MACD,Trend_MI,Volumne_CMF,Volumne_EOM,Volumne_FI,Volumne_MFI,Volumne_VWAP,Volume_CMF,Volume_EOM,Volume_FI,Volume_MFI,Volume_VWAP,Volatility_ATR,Volatility_BB,Volatility_DonchainChannel,Volatility_UlcerIndex,Mkt-RF,SMB,HML,RF,SP500,DEXJPUS,DEXUSEU,CBBTCUSD,ADS_Index,ADS_Index
2022-12-15,171.4600067138672,173.1999969482422,167.0,169.52000427246094,169.44483947753906,47854200.0,-7.2167816162109375,-0.04170871457809078,169.90666707356772,-4.552254620768537,17.68366944630597,-1834600.0,756500.0,-0.03692180129123668,17.74917175990215,-0.13189288999139392,0.09199772181808563,17.960411700080414,161.37951508014956,-1.056336956451455,8.39568062795298,56.13422933024884,0.1328098240990888,22.91094222216541,21.779296620221466,75.0,53.10645170135298,3.854994964599598,165.41905107252546,7.205443094745277,25.47703007784573,0.11500814386936399,-107.01670498535731,45524675.515727974,46.65147713841692,165.64220764816938,0.11500814386936399,-107.01670498535731,45524675.515727974,46.65147713841692,165.64220764816938,7.763158097324824,18.473484727047488,22.433856794297697,4.344087929176512,-2.57,-0.39,1.37,0.016,3895.75,137.92,1.0638,17358.0,-0.685511,-0.685511
2022-12-16,168.63999938964844,170.41000366210938,164.10000610351562,165.7100067138672,165.63650512695312,47823200.0,-3.8083343505859375,-0.022731783800064242,166.74000549316406,-1.8813523143863087,17.683021435363266,-31000.0,10684300.0,-0.0006478010289587832,17.754206263096247,-0.13334460405296844,0.06463856892587017,15.891647653018737,161.42518125242174,-0.8976448408480178,-2.0800030151505,52.858619133614674,0.0,20.21502951515623,21.49179973081724,75.0,14.952116883226507,5.528005218505854,165.4467611336056,6.3581292376607905,25.385688790447755,0.1414342926989331,-37.53806231153936,23836013.538597632,47.72014079871917,166.31345535146832,0.1414342926989331,-37.53806231153936,23836013.538597632,47.72014079871917,166.31345535146832,7.69050007038827,17.797729480514622,22.37338269151255,4.534263288923775,-1.02,0.53,0.19,0.016,3852.36,136.55,1.061,16627.33,-0.664615,-0.664615
2022-12-19,165.72000122070312,166.08999633789062,161.4499969482422,162.5399932861328,162.46791076660156,35403900.0,-3.1685943603515625,-0.019315149181304392,163.35999552408853,-2.047941890966687,17.382332541527315,-12419300.0,178400.0,-0.25969194867762924,17.713146565069245,-0.35795789266184097,0.04246227080694154,13.484323030359604,161.43833081509044,-2.889411818845983,-5.141530495225384,50.23217871730775,0.0,17.173788748501092,21.035494713679185,75.0,-29.777431663932596,2.515493774414068,165.16992610051298,5.368943472346132,25.212777778762906,0.1416025367961578,-45.674166138029,10877265.735477377,48.344961261746626,166.84174412510353,0.1416025367961578,-45.674166138029,10877265.735477377,48.344961261746626,166.84174412510353,7.537975036351279,16.655145027678405,22.31652215939503,4.772333655156151,-1.01,-0.79,1.24,0.016,3817.66,136.87,1.0624,16453.07,-0.588803,-0.588803
2022-12-20,160.63999938964844,163.10000610351562,158.52000427246094,160.85000610351562,160.77867126464844,40326000.0,-1.689239501953125,-0.01045180350584296,160.8233388264974,-1.5649838848667663,17.51250698018016,4922100.0,5056600.0,0.13902705634125057,17.604670094160664,-0.2683811546952314,0.03034564648860605,8.45150097117704,161.4347603016155,-3.603911351049306,-4.687122932443509,48.838941789376285,0.0,14.272520218489188,20.402858301518094,75.0,-70.26070073225813,-0.5284950256347543,164.758505148418,4.397942046522218,25.057375370464424,0.13318180693999046,-33.617929584298075,3350819.177220418,48.24369369802558,167.22118500485968,0.13318180693999046,-33.617929584298075,3350819.177220418,48.24369369802558,167.22118500485968,7.39007637608645,15.310056900920719,22.013036441677723,5.054073658509843,0.13,0.21,0.25,0.016,3821.62,131.08,1.0635,16893.02,-0.55939,-0.55939
2022-12-21,161.13999938964844,166.27000427246094,161.02000427246094,165.00999450683594,164.9368133544922,32502500.0,4.15814208984375,0.025533744631816013,164.1000010172526,2.016951612640394,17.29682756741846,-7823500.0,-4736300.0,-0.1940063482616674,17.523750384731475,-0.4090738566047285,0.05463586200592774,4.727913441377552,161.4807543835295,-5.566573961356848,-0.6562381436641119,52.34293793671049,0.1906778340334113,12.820929016779061,19.979599065973346,70.0,-34.198446284512336,-6.9900054931640625,164.7824565158864,3.9189178727481533,24.932136895476233,0.10142950306608602,45.792616547900764,15908838.596429754,47.460545201109326,167.6581865333423,0.10142950306608602,45.792616547900764,15908838.596429754,47.460545201109326,167.6581865333423,7.291572465729392,14.932315939121873,19.597265269465403,5.349031079477601,1.52,0.12,-0.13,0.016,3878.44,132.36,1.0599,16821.03,-0.52792,-0.52792
2022-12-22,160.94000244140625,161.3800048828125,148.82000732421875,153.38999938964844,153.3219757080078,56504500.0,-11.614837646484375,-0.07302232458794311,154.5300038655599,-6.008772703447374,17.84983083896279,24002000.0,4958900.0,0.7384662718252442,17.565297417437023,0.026630397704019426,-0.018876207629422326,1.0980617747587473,160.78192159062374,-2.710381731418963,-4.053290752144649,43.40115885379747,0.0,8.51391216735525,19.144008059583175,-35.0,-147.17976834758127,-5.070003509521484,163.69746059910184,2.572002822719355,25.03074397177919,0.0327016568197727,-189.94090053029615,-48137909.27933699,41.92073245763002,166.9832057961474,0.0327016568197727,-189.94090053029615,-48137909.27933699,41.92073245763002,166.9832057961474,7.736493201573782,16.5602605377272,23.50393123514354,6.325207739500512,-1.52,0.09,0.37,0.016,3822.39,132.34,1.0588,16819.21,-0.494382,-0.494382
2022-12-23,151.9600067138672,153.38999938964844,148.8300018310547,152.05999755859375,151.9925537109375,34932600.0,-1.3294219970703125,-0.008708595699633115,151.42666625976562,-2.0286820592331445,17.36893104859635,-21571900.0,-11601200.0,-0.38177313311329186,17.502736145194028,-0.36485517803140666,-0.026337687488773742,-2.4685862372903387,160.04253251106422,-4.320281900803834,-5.669974914815348,42.50610709689356,0.0,4.808459897596373,18.35019660351251,-35.0,-161.27950177360538,5.952001953125006,162.58913078572013,1.3813199129805298,25.02907773375097,0.056225488402097984,-52.08434329996558,-47978148.58259071,41.17642754561392,166.42927694653082,0.056225488402097984,-52.08434329996558,-47978148.58259071,41.17642754561392,166.42927694653082,7.57766841942478,18.150839999589525,23.579376158232847,7.231944416042503,0.51,-0.61,1.16,0.016,3844.82,132.78,1.0621,16776.77,-0.458763,-0.458763
2022-12-27,150.74000549316406,151.0,140.55999755859375,141.2100067138672,141.1473846435547,46490200.0,-10.845169067382812,-0.07402690529028,144.2566680908203,-4.850732641549982,17.654752095657944,11557600.0,757400.0,0.3308542736584166,17.556772762792644,-0.15546485415077926,-0.09240161812855452,-6.182762415268854,156.21309859662995,-3.455704044627636,-17.752924045732463,35.98615905254158,0.0,-0.7634786644032431,18.043861376339517,-44.99999999999999,-206.78840598152735,5.124993896484369,160.55302373125795,-0.43281918526008667,25.062013723599122,0.03230120280611856,-119.69239136185845,-91448633.89563033,40.651290079939834,165.48957627513175,0.03230120280611856,-119.69239136185845,-91448633.89563033,40.651290079939834,165.48957627513175,7.773784998453541,22.11807848817518,28.710917404647535,8.656350751182577,-0.51,-0.74,1.42,0.016,3829.25,133.43,1.0654,16693.38,-0.29617,-0.29617
2022-12-28,139.27000427246094,142.6199951171875,138.83999633789062,140.36000061035156,140.29774475097656,35106600.0,-0.849639892578125,-0.00603771310924639,140.6066640218099,-2.5627754973684524,17.373899704947917,-11383600.0,-30552300.0,-0.24486020709740974,17.53169579273475,-0.36205922729822315,-0.0943892712949802,-10.05744054457719,151.17472348555384,-4.823597080523041,-17.440147552791185,35.52640933181965,0.0,-5.28006702159443,17.840031995359542,-50.0,-206.66307904174323,11.266505432128895,158.629878672124,-1.9170275789169295,25.077337147039245,0.03858521570656039,-54.37440643950147,-85581223.45544474,40.580879594617414,164.78943907357086,0.03858521570656039,-54.37440643950147,-85581223.45544474,40.580879594617414,164.78943907357086,7.574095687495708,25.44526867645272,29.899409360388514,9.898062609375522,-1.23,-0.24,-0.29,0.016,3783.22,134.27,1.0622,16539.02,-0.250907,-0.250907
2022-12-29,144.02000427246094,146.8300018310547,142.27000427246094,146.02999877929688,145.96524047851562,35492300.0,5.6674957275390625,0.039601601945846276,145.0433349609375,3.1066184290816423,17.38482632951068,385700.0,-14196500.0,0.010986538143824776,17.546137338346963,-0.35424623631735264,-0.05566540135961662,-14.014676217471845,150.2161917200941,-5.813740261744918,-16.720847621134418,40.946164254808,0.1710292199065472,-7.417892251855012,17.36892463057061,-50.0,-139.3097713002536,17.796500396728504,157.42989011090236,-2.6057148986021446,24.97174366562138,0.0014305853754733695,49.078882101886165,-58264794.93476832,38.83104633675946,163.97500703035018,0.0014305853754733695,49.078882101886165,-58264794.93476832,38.83104633675946,163.97500703035018,7.518890964156078,27.18181435655017,30.112290314458086,10.788646462221694,1.87,1.27,-1.07,0.016,3849.28,133.16,1.0668,16626.11,-0.203796,-0.203796
2022-12-30,143.33999633789062,146.2899932861328,142.3300018310547,146.13999938964844,146.07518005371094,31049000.0,0.1099395751953125,0.0007529066023694853,144.9199981689453,-0.08507061779097214,17.25107715970597,-4443300.0,-16805200.0,-0.12519053428490123,17.415945062559793,-0.43322753544153314,-0.052913028289127806,-15.958266134823077,149.59636035781662,-7.432096619575694,-19.134573703783946,41.04969770503157,0.1742963870529553,-9.082546680431717,16.921372634021125,-50.0,-121.02346500684497,15.077005004882807,156.3546624231639,-3.106815001819143,24.881904052808657,0.002680298661205663,-3.061031601988788,-52390489.80280889,34.0166992262356,162.93562187427776,0.002680298661205663,-3.061031601988788,-52390489.80280889,34.0166992262356,162.93562187427776,7.340945988702181,28.37570295254908,30.347078435025114,11.606097019587837,-0.22,0.12,-0.03,0.016,3839.5,131.81,1.0698,16606.43,-0.15482,-0.15482
2023-01-03,148.50999450683594,149.9600067138672,140.9600067138672,143.14999389648438,143.0865020751953,40127700.0,-2.988677978515625,-0.020672064058562256,144.69000244140625,-0.15883137695942295,17.507577426870228,9078700.0,-7695500.0,0.2923991110824826,17.443927439631068,-0.2670310386948145,-0.06965285118770614,-16.679588542265037,148.64281245546002,-6.866394396777382,-19.005324517758307,39.045831040570704,0.11106110108720028,-11.067670906033559,16.25269023774329,-50.0,-106.81339236573524,9.137503814697254,155.0970749444325,-3.702528455340513,24.968719379479577,-0.055014650569586925,25.792862280820824,-58827780.62425943,34.119282277452214,161.87488213853686,-0.055014650569586925,25.792862280820824,-58827780.62425943,34.119282277452214,161.87488213853686,7.423898689267072,29.98029945194174,30.58937067234064,12.497860727253878,-0.47,0.07,-0.12,0.017,3824.14,130.83,1.0559,16670.38,0.0455754,0.0455754
2023-01-04,145.6699981689453,148.52999877929688,142.41000366210938,147.49000549316406,147.4246063232422,43132400.0,4.338104248046875,0.02986754453764373,146.1433359781901,0.999435375670199,17.579785012798094,3004700.0,7728500.0,0.07487845054662978,17.42593104961789,-0.20998727853572352,-0.039886121195689794,-16.24629404404584,148.55732189017425,-5.753051198929521,-12.995515705561905,43.36728441252787,0.28534969828264045,-11.50722046434624,15.617441961279349,-50.0,-85.30595133406436,6.258006286621082,154.3725921395498,-3.780849712291996,25.021422559965274,-0.001958436683648261,0.1418106412688248,-35397028.54646072,38.57912029991246,160.87725813958698,-0.001958436683648261,0.1418106412688248,-35397028.54646072,38.57912029991246,160.87725813958698,7.358703510663093,30.75556745297473,30.76787837539773,13.138959718110941,0.81,0.54,0.04,0.017,3852.97,132.0,1.062,16850.4,0.0896247,0.0896247
2023-01-05,144.91000366210938,145.63999938964844,141.47999572753906,142.64999389648438,142.58673095703125,38916800.0,-4.8378753662109375,-0.03336644867173266,143.25666300455728,-1.9950025745083977,17.4769365919635,-4215600.0,-1409200.0,-0.09773627250048689,17.4463275426443,-0.28587545142915194,-0.06878593843168879,-14.993822972914757,148.02960276677072,-5.640940283825718,-13.915884305768403,39.964452622423465,0.2153572425876245,-12.894050239398574,15.074025475308776,-50.0,-90.90889016325639,3.9489929199218636,153.2561542116388,-4.185223705225127,25.056824569897916,0.0009805403361696986,-20.416946483311364,-49964717.57114676,38.610593304279334,160.06599993075818,0.0009805403361696986,-20.416946483311364,-49964717.57114676,38.610593304279334,160.06599993075818,7.291268823411189,32.268059517423616,30.934919034060375,13.877182941978424,-1.14,-0.18,1.21,0.017,3808.1,133.57,1.0522,16824.98,0.130805,0.130805
2023-01-06,144.74000549316406,150.10000610351562,140.33999633789062,148.58999633789062,148.5240936279297,40504400.0,5.9373626708984375,0.04079673887641988,146.34333292643228,2.1317588787606034,17.516921168150965,1587600.0,8001900.0,0.04079472104592363,17.472539631174776,-0.2557735752049003,-0.028866931525634687,-14.390558803782739,148.06991561055432,-5.17899768129016,-8.582501245514901,45.605481166231364,0.5815226073116117,-12.377412592225314,14.392705391662824,-50.0,-65.41376808652186,2.8895057678222713,152.8117582236628,-3.980499730513827,24.987743814305794,0.001212121955968957,39.999733246661506,-22292245.90839989,42.91482881270746,159.4303794096706,0.001212121955968957,39.999733246661506,-22292245.90839989,42.91482881270746,159.4303794096706,7.41470587052188,32.81605448521129,31.058395899185413,14.374499065088653,2.21,-0.06,0.04,0.017,3895.08,132.21,1.0619,16950.6,0.169131,0.169131
2023-01-09,152.83999633789062,160.55999755859375,151.41000366210938,156.27999877929688,156.21067810058594,50423100.0,7.68658447265625,0.05045840505361543,156.08333333333334,6.443459623451631,17.73595996137229,9918700.0,-6081400.0,0.24487956863945648,17.56785483200488,-0.07354569672631905,0.02053613651470454,-11.966734538358793,148.15790762327418,-2.837117401941236,-2.8411608024917974,51.905858199143445,0.9740089201620405,-9.895715864751253,14.373394749280024,-50.0,-7.36542003571849,7.819994354248053,153.1420668480089,-3.161294145536516,25.01232528458461,-0.05369159940850924,195.34633672055315,16759754.85461643,42.59297329030188,158.74244506990567,-0.05369159940850924,195.34633672055315,16759754.85461643,42.59297329030188,158.74244506990567,7.642470638030941,31.9924324151211,31.21063522550423,14.689136299712922,0.04,0.55,-1.24,0.017,3892.09,131.58,1.0759,17181.15,0.266975,0.266975
2023-01-10,155.07000732421875,159.6199951171875,154.72000122070312,159.08999633789062,159.01943969726562,38410100.0,2.8087615966796875,0.017820860205235434,157.80999755859375,1.100170963341096,17.463831003807375,-12013000.0,3477500.0,-0.23824397944592857,17.55976227614641,-0.2910551679645774,0.037304094983337865,-9.670618528478286,148.42518254746537,-3.2799488218121002,-3.587660363627285,54.002433219760185,1.0,-7.206659618693366,14.355049639016366,-50.0,7.422564207615058,-3.254000854492176,153.70853632323573,-2.2592809145065473,25.027725727315143,0.03066831027026912,15.117067657877122,25442853.175637893,41.77125345989733,157.98739865412333,0.03066831027026912,15.117067657877122,25442853.175637893,41.77125345989733,157.98739865412333,7.505346800953613,31.245991927335947,31.31942333069273,14.92934869790729,0.8,0.91,-0.57,0.017,3919.25,132.25,1.0737,17444.75,0.293713,0.293713
2023-01-11,158.39999389648438,160.27999877929688,155.6300048828125,160.00999450683594,159.93902587890625,35328500.0,0.919586181640625,0.005766197350641988,158.63999938964844,0.5245718074641026,17.38020056159846,-3081600.0,-11161700.0,-0.08022889812835687,17.522145938467155,-0.346571817714724,0.0415340230064527,-7.3256771760828485,150.076795892834,-4.2014177746742165,4.315793170043035,54.69872987663015,1.0,-4.825830328633058,14.375591268773098,-50.00000000000001,18.50219526493348,-3.817002105712902,154.30867519786432,-1.4534384332479817,25.02226297383819,0.014329113461182494,10.33234424763711,26115167.664775662,40.76271264692281,157.20821131808782,0.014329113461182494,10.33234424763711,26115167.664775662,40.76271264692281,157.20821131808782,7.362579155730151,29.505773779059968,31.47353212099816,15.147663583594,1.26,0.17,-0.82,0.017,3969.61,132.58,1.074,17942.22,0.317505,0.317505
2023-01-12,161.0,166.3699951171875,154.9199981689453,165.11000061035156,165.03677368164062,55140900.0,5.097747802734375,0.03137566552198834,162.13333129882812,2.178154907136065,17.82540228551595,19812400.0,20034300.0,0.5608050157804605,17.598822534126345,0.01868777531624577,0.07159045843149547,-4.048236039105603,152.89947519781362,-1.0661617342892056,8.5821407742225,58.45333315574131,1.0,-1.6183235842642856,14.731765341478711,-50.0,54.496134257328244,-13.886492919921864,155.33737285619642,-0.39867886920947626,25.109647551716883,0.092014853210932,55.85768891752129,50410763.749401286,39.39335499985914,155.59137101231988,0.092014853210932,55.85768891752129,50410763.749401286,39.39335499985914,155.59137101231988,7.566950045355753,26.427619642222982,28.163116535645056,15.218959322396715,0.46,1.45,-0.3,0.017,3983.17,129.75,1.0823,18863.74,0.33836,0.33836
2023-01-13,162.77999877929688,169.22000122070312,161.64999389648438,168.99000549316406,168.91506958007812,44728700.0,3.8782958984375,0.02322772187423716,166.62000020345053,2.729674233230739,17.616125911718186,-10412200.0,9236400.0,-0.18882898175401563,17.617858419766446,-0.17335160748188994,0.09262580716375046,-0.08053081736846934,155.77174550811623,-0.5971591758140639,19.67282590361127,61.09515556204431,1.0,1.9098578182992445,15.217151085309817,-45.0,98.7868349957009,-14.3489990234375,156.63762358352665,0.741759114568822,25.216851721620927,0.16647550412388581,81.0672834523617,62138079.049635015,45.61416256646625,154.85513934320517,0.16647550412388581,81.0672834523617,62138079.049635015,45.61416256646625,154.85513934320517,7.567102909298903,24.675182262245443,22.209438812018018,15.211150649980956,0.46,0.28,-0.29,0.017,3999.09,127.85,1.0811,19909.21,0.356285,0.356285
2023-01-17,168.99000549316406,177.27999877929688,168.99000549316406,177.02000427246094,176.9414825439453,51110200.0,8.026412963867188,0.04642302907426732,174.43000284830728,4.580775959146344,17.74949464386535,6381500.0,20061200.0,0.14267126028701926,17.620920708329294,-0.05582807101017062,0.13809356416277052,3.060057606416592,160.34743455767313,0.9400958603377592,26.11855478960841,65.92439654841152,1.0,6.6217054267885835,16.05727816061064,60.0,155.98378828568744,-9.054000854492188,158.5788026967585,2.2673812652841434,25.179559429695107,0.23404441838626577,124.89285162609484,95307294.72201446,52.23008736360576,155.19132646916412,0.23404441838626577,124.89285162609484,95307294.72201446,52.23008736360576,155.19132646916412,7.603247428140598,26.41204641858501,24.786568912445755,15.147894133974436,-0.18,0.18,-0.52,0.017,3990.97,128.18,1.0793,21153.37,0.398693,0.398693
2023-01-18,176.6699981689453,178.72999572753906,172.82000732421875,173.77000427246094,173.69293212890625,43962400.0,-3.2485504150390625,-0.018530088499872477,175.1066691080729,0.38717946319719587,17.59884528109588,-7147800.0,3834700.0,-0.13985075386126444,17.64532821890475,-0.18724200825751058,0.11208754138820387,6.329146575927723,163.16899886099665,0.8253940531700055,18.99610061292204,62.540706730845066,0.8886870438671819,9.490094057916725,16.918767618386326,60.0,150.58371080015596,-9.347000122070312,160.02558379920634,3.1775709131062797,25.14561880644129,0.22740689501668698,35.49025025384184,72622999.98658451,58.30609194091076,155.58095313001292,0.22740689501668698,35.49025025384184,72622999.98658451,58.30609194091076,155.58095313001292,7.5185844768995835,27.768462585920055,25.654877587783155,15.039216417151508,-1.54,0.05,-0.7,0.017,3928.86,128.45,1.0827,20710.89,0.40193,0.40193
2023-01-19,170.36000061035156,171.97000122070312,167.30999755859375,167.64999389648438,167.5756378173828,45293200.0,-6.1172943115234375,-0.035854163917528936,168.9766642252604,-3.5634702109634375,17.628667468810296,1330800.0,2160800.0,0.03027132276672795,17.687691921502786,-0.16214072257343548,0.06986147878627524,8.302028521369493,163.61193230702878,0.9662290606168378,14.718759132798764,56.64471017342585,0.6547551478415516,10.126283710335752,17.274689194269772,60.0,99.39449061042049,-12.592505645751942,160.7517180941852,3.366264870289541,25.055083843157878,0.20100652457756787,-63.120142586266425,39307013.89632107,57.47343306474371,155.97563240043888,0.20100652457756787,-63.120142586266425,39307013.89632107,57.47343306474371,155.97563240043888,7.465655588747964,28.293376400686043,25.61279002641828,14.917070126065722,-0.86,-0.26,0.84,0.017,3898.85,128.48,1.081,21088.14,0.40222,0.40222
2023-01-20,170.11000061035156,178.55999755859375,168.25,178.38999938964844,178.31088256835938,56496700.0,10.735244750976562,0.062093739765276545,175.06666564941406,3.5406224068263548,17.849692787331264,11203500.0,17579900.0,0.24735501134828186,17.69331968708641,0.043487990487857564,0.13225381028110483,10.537264341466567,166.73270854984642,3.037679266336579,24.617538942158156,63.201119658621785,0.8986822087289099,12.915211315132927,17.9179909946484,75.0,128.49557132444312,-9.129493713378906,162.43155440803886,4.332492598360261,24.984897315896767,0.26023472151989874,68.70690591730552,93351571.46292308,63.37881474839592,157.0077002775266,0.26023472151989874,68.70690591730552,93351571.46292308,63.37881474839592,157.0077002775266,7.637872992416035,30.7461967911339,25.46936977307228,14.713075230061179,1.95,0.13,-0.71,0.017,3972.61,129.97,1.0831,22686.85,0.399565,0.399565
2023-01-23,180.63999938964844,192.4499969482422,178.17999267578125,191.92999267578125,191.84487915039062,65516300.0,13.53399658203125,0.07315856622915184,187.5199940999349,6.871862697511677,17.99780952460805,9019600.0,25011900.0,0.15964826264188892,17.775861906653276,0.20764167734533867,0.20785794761384468,14.048116885914538,172.65720300784125,6.039814046988365,30.130846516699677,69.46951415315328,1.0,17.717671405906533,19.05760130040125,80.0,181.1087117354374,-15.315505218505848,165.2409294811572,6.120248914137306,25.068005567011006,0.2998996612206826,259.4097869871065,168945732.4790507,65.18062657151845,158.99779992903152,0.2998996612206826,259.4097869871065,168945732.4790507,65.18062657151845,158.99779992903152,7.969479556418281,35.98382729930435,33.937790790206925,14.584106489406906,1.29,0.18,-1.01,0.017,4019.81,130.69,1.0865,22915.32,0.374392,0.374392
2023-01-24,188.27000427246094,194.9499969482422,188.1999969482422,192.64999389648438,192.56454467773438,49620400.0,0.71966552734375,0.003744270163617003,191.9333292643229,2.326259338485226,17.719912597461057,-15895900.0,-802700.0,-0.2426251177187967,17.77016767503623,-0.08360893867820662,0.2023745174389746,17.010086508358228,176.92282471224817,5.638510627302772,35.0508251940642,69.76445773138565,1.0,21.45727396066304,20.222838628791635,85.0,169.4336123474037,-11.3385025024414,167.8513165683312,7.508602262746479,25.127991332784934,0.33761344386396147,85.15653727006567,156258210.2021675,71.51997662625989,161.13747124536786,0.33761344386396147,85.15653727006567,156258210.2021675,71.51997662625989,161.13747124536786,7.908505578597366,40.11071725579035,35.084428989963925,14.186653702017356,-0.16,-0.23,0.21,0.017,4016.95,130.07,1.0873,22612.34,0.360898,0.360898
2023-01-25,189.1300048828125,193.6999969482422,185.8000030517578,193.22999572753906,193.14430236816406,44953700.0,0.5797576904296875,0.003006195639462028,190.90999857584634,-0.5345962963091644,17.62114362917619,-4666700.0,6543600.0,-0.09404801251098338,17.773960174665262,-0.16896143222505633,0.1963302358777792,19.145821470372823,180.27322298015966,4.497610716046572,30.042398875990273,70.01575006179829,1.0,24.45508659112493,21.13486505836205,90.0,138.8639474360525,-5.7069999694824105,170.2683336311129,8.557043325669753,25.193616658898392,0.3619083576667359,-32.07180888829149,143859640.4984071,69.90028855279316,163.01861293182907,0.3619083576667359,-32.07180888829149,143859640.4984071,69.90028855279316,163.01861293182907,7.908079994491717,43.14665774221776,34.63858275278675,13.736305320005531,0.0,-0.04,0.65,0.017,4016.22,129.64,1.0901,23072.42,0.344925,0.344925
2023-01-26,197.00999450683594,201.66000366210938,192.77999877929688,198.02000427246094,197.9321746826172,48953500.0,4.787872314453125,0.02448682970715943,197.4866689046224,3.386897749914919,17.706381425916856,3999800.0,13625000.0,0.08897599085281072,17.787840393541963,-0.09472402383507217,0.2152167517647845,23.62476295022401,184.15727506860242,4.210489095649244,26.70847569695115,72.07958494573165,1.0,27.62143704371024,22.269812587820567,95.0,145.49562136553791,-5.737502288818348,172.91134988266987,9.663064289370652,25.3175304523719,0.4162882084999792,135.50338038027738,152490882.67035243,75.0221222612122,165.88082168193665,0.4162882084999792,135.50338038027738,152490882.67035243,75.0221222612122,165.88082168193665,7.9566762389077565,44.78521415872345,38.11257699571694,12.836959788944908,1.08,-0.58,0.02,0.017,4060.43,130.4,1.0866,23028.35,0.326467,0.326467
2023-01-27,194.6199951171875,206.27999877929688,194.0500030517578,203.64999389648438,203.55967712402344,54214200.0,5.62750244140625,0.02803479567073275,201.32666524251303,1.9257706215945802,17.80845342471573,5260700.0,-926700.0,0.10746320487809857,17.779207565301665,0.002866438611306865,0.23764462148175336,27.773822156120758,188.4570628985188,4.79299193905593,28.00930202044442,74.3171750886361,1.0,31.019066842172283,23.4901691162427,100.0,142.17901671010782,-7.982003784179682,175.83883978874744,10.86860052108841,25.542044799140974,0.4489314780167448,66.43523963335075,167037025.6041028,79.18848022144618,168.9561843018399,0.4489314780167448,66.43523963335075,167037025.6041028,79.18848022144618,168.9561843018399,8.170342213339321,46.16960302511881,39.25187098922246,11.82580381813348,0.36,0.63,-1.15,0.017,4070.56,129.94,1.0857,23072.62,0.305517,0.305517
2023-01-30,199.5,201.39999389648438,191.5,191.6199951171875,191.53501892089844,48861100.0,-12.024658203125,-0.06088855724255726,194.83999633789062,-3.2750098918973514,17.704492136843765,-5353100.0,4132400.0,-0.09873981355438244,17.713851996126387,-0.09470242569635423,0.15706876526863267,29.096116638183588,188.6924120741613,4.31873500198328,19.75501637118119,62.74577679282784,0.4303940276230274,30.192820464280505,24.439980617806626,70.0,103.10229881298267,-5.161497497558599,177.34180696288456,10.72959224706483,25.761077540924024,0.36615006667482003,-75.27156900179956,95147882.84608325,73.76277740114121,171.23667939787867,0.36615006667482003,-75.27156900179956,95147882.84608325,73.76277740114121,171.23667939787867,8.369324797496574,45.46671643674059,38.7263888402606,11.09824911898002,-1.38,-0.11,0.72,0.017,4017.77,130.34,1.0867,22832.32,0.228338,0.228338
2023-01-31,191.6999969482422,196.8699951171875,189.5,195.3699951171875,195.28334045410156,49801700.0,3.748321533203125,0.019380873579491364,193.913330078125,-0.4767383077641796,17.723559677958427,940600.0,-1308500.0,0.019250487606705446,17.714586916063126,-0.07711319594871713,0.1714566789587766,28.818263917810754,189.09392275234163,4.050441674945395,18.32717242745791,64.59630458962079,0.5045035223756461,30.125717098207826,25.178131897277304,70.0,89.40877145800307,-3.742992401123047,179.05877726329436,10.797553374287787,25.750856295298206,0.35976868392191236,-48.317687065560314,103872501.14645629,71.44090826900435,173.29532627704006,0.35976868392191236,-48.317687065560314,103872501.14645629,71.44090826900435,173.29532627704006,8.319358313481121,44.59818104546858,38.17452556561407,10.280616417029645,1.58,0.98,-0.08,0.017,4076.6,130.17,1.0858,23134.74,0.198747,0.198747
2023-02-01,196.91000366210938,211.9199981689453,196.11000061035156,209.42999267578125,209.3371124267578,66047700.0,14.05377197265625,0.06949439872136942,205.81999715169272,5.959067950388874,18.00588776622184,16246000.0,22085300.0,0.32621376378718003,17.79660504512284,0.22290975411603542,0.24329167700952903,30.720087432861334,191.77231031394,6.349962689580574,23.93040172085979,70.5108459804571,0.7846180979030839,32.14228334203932,26.348591446330726,85.0,124.3507970617682,0.973006439208973,181.95127396924548,11.849345477221618,25.931078412383993,0.4179487509974509,259.24037098724176,182420882.06114924,76.1194899188745,176.68835826107878,0.4179487509974509,259.24037098724176,182420882.06114924,76.1194899188745,176.68835826107878,8.730890550394957,44.49529600397193,40.65959812552655,9.169613002167685,1.19,1.01,-1.67,0.018,4119.21,129.27,1.0917,23740.02,0.167323,0.167323
